Site_Number,Site_Name,Gridreference,Easting,Northing,Length,Country,N_sections,N_yrs_surveyed,First_year_surveyed,Last_year_surveyed,Survey_type,lat,lon
51458,,NR7664,176000,664000,2000.0,Scotland,10.0,1,2011,2011,WCBS,55.81714210169163,-5.577056694084317
51459,,NR7150,171000,650000,2000.0,Scotland,10.0,13,2011,2023,WCBS,55.68926240395692,-5.644945434838304
51460,,NS0225,202000,625000,2000.0,Scotland,10.0,6,2011,2016,WCBS,55.47861084578124,-5.134691966718364
51461,,SJ0821,308000,321000,,Wales,10.0,4,2011,2015,WCBS,52.778716010710085,-3.365347424043282
51462,,SS9891,298000,191000,,Wales,10.0,1,2012,2012,WCBS,51.6085633715898,-3.474362919952484
51463,,TF0028,500000,328000,,England,,1,2012,2012,WCBS,52.84023969413178,-0.5168333868646492
51464,,H5873,70557,534948,2000.0,Northern Ireland,10.0,8,2011,2018,WCBS,54.60190794827303,-7.103299139947098
51465,,SK2790,427000,390000,,England,,1,2012,2012,WCBS,53.40613223004025,-1.5953324587479683
51466,,SP5810,458000,210000,2000.0,England,10.0,5,2012,2018,WCBS,51.78566207632412,-1.1605715095320646
51467,,TF9313,593000,313000,2000.0,England,10.0,12,2011,2023,WCBS,52.68030989455958,0.853608771143709
51468,,TM0478,604000,278000,,England,10.0,4,2012,2015,WCBS,52.3620706072877,0.9946343613867717
51469,,NB3315,133000,915000,,Scotland,10.0,2,2012,2013,WCBS,58.04349250177973,-6.5261678662641724
51470,,TQ2974,529000,174000,2000.0,England,10.0,3,2012,2014,WCBS,51.45029908495219,-0.14494272798025098
51471,,NJ0631,306000,831000,2000.0,Scotland,10.0,7,2012,2018,WCBS,57.35974286856048,-3.5641679461287348
51472,,ST9235,392000,135000,2000.0,England,10.0,8,2012,2023,WCBS,51.114233786282504,-2.1156652120648176
51473,,NT5151,351000,651000,,Scotland,,1,2012,2012,WCBS,55.74987713831726,-2.782180364909711
51475,,C9742,115353,600399,2000.0,Northern Ireland,10.0,11,2013,2023,WCBS,55.21552232574463,-6.47681058360714
51476,,D1312,128725,569124,2000.0,Northern Ireland,10.0,1,2013,2013,WCBS,54.94278242684762,-6.237451915602056
51477,,H5453,64861,515344,2000.0,Northern Ireland,10.0,3,2013,2015,WCBS,54.42270564895663,-7.168850673140407
51478,,J1653,126676,510062,2000.0,Northern Ireland,10.0,9,2013,2021,WCBS,54.41235086121808,-6.214070225373498
51479,,J4246,151992,500874,2000.0,Northern Ireland,10.0,3,2013,2015,WCBS,54.34293252382078,-5.817238966105949
51480,,J4547,155066,501615,2000.0,Northern Ireland,10.0,3,2013,2015,WCBS,54.35106284466838,-5.7706670473410515
51481,,NA9924,99000,924000,,Scotland,10.0,1,2013,2013,WCBS,58.1022684918431,-7.111369584328912
51482,,ND0665,306000,965000,2000.0,Scotland,10.0,7,2012,2023,WCBS,58.56284593538257,-3.61746898849627
51483,,ND2490,324000,990000,,Scotland,10.0,1,2013,2013,WCBS,58.79082951365943,-3.3166093967274826
51484,,ND2496,324000,996000,,Scotland,10.0,1,2013,2013,WCBS,58.84469906021206,-3.3186534698694956
51485,,NN8623,286000,723000,2000.0,Scotland,10.0,3,2013,2015,WCBS,56.3854843529444,-3.847951753293685
51486,,NO2306,323000,706000,2000.0,Scotland,10.0,2,2013,2015,WCBS,56.24027090618594,-3.243920508310813
51487,,NS3365,233000,665000,2000.0,Scotland,10.0,1,2013,2013,WCBS,55.84920263742423,-4.669135923364399
51488,,NS3855,238000,655000,2000.0,Scotland,10.0,3,2013,2015,WCBS,55.76115026914848,-4.5834064870508815
51489,,NS6773,267000,673000,,Scotland,,3,2013,2015,WCBS,55.93161050516172,-4.130447607309347
51490,,NS8996,289000,696000,2000.0,Scotland,10.0,11,2013,2023,WCBS,56.143741913313384,-3.7880428253359635
51491,,NT0088,300000,688000,2000.0,Scotland,10.0,4,2013,2019,WCBS,56.074328716705125,-3.6080899330689182
51492,,NT2466,324000,666000,2000.0,Scotland,10.0,10,2013,2023,WCBS,55.88113034604847,-3.21642211869792
51493,,NT5271,352000,671000,2000.0,Scotland,10.0,3,2013,2017,WCBS,55.929659610530514,-2.7697943712943673
51494,,NT6027,360000,627000,2000.0,Scotland,10.0,5,2013,2017,WCBS,55.53507479704308,-2.635312301645945
51495,,NX3656,236000,556000,2000.0,Scotland,10.0,2,2009,2023,WCBS,54.87180041113667,-4.557356492838783
51496,,NY7906,379000,506000,2000.0,England,10.0,9,2013,2023,WCBS,54.4489583615315,-2.3253628092071397
51497,,NZ2159,421000,559000,2000.0,England,10.0,10,2013,2023,WCBS,54.92525112306475,-1.6738611772269156
51498,,SD2708,327000,408000,2000.0,England,10.0,5,2013,2019,WCBS,53.56351515208516,-3.1036230245724186
51499,,SD9842,398000,442000,2000.0,England,10.0,9,2013,2023,WCBS,53.8741986827837,-2.031903068078926
51501,,SE5189,451000,489000,2000.0,England,10.0,3,2013,2016,WCBS,54.294082967053605,-1.21794700259637
51502,,SE5245,452000,445000,2000.0,England,10.0,8,2013,2021,WCBS,53.89857010306365,-1.2101306210579221
51503,,SE7636,476000,436000,,England,10.0,3,2013,2016,WCBS,53.814738610488305,-0.8471833639844032
51504,,SE8650,486000,450000,,England,,2,2013,2014,WCBS,53.93898035479362,-0.6914214903692517
51505,,SH3964,239000,364000,2000.0,Wales,10.0,3,2013,2017,WCBS,53.14873985999789,-4.408896604015473
51506,,SH4574,245000,374000,2000.0,Wales,10.0,2,2013,2019,WCBS,53.24033508736087,-4.32411579180833
51507,,SH7205,272000,305000,2000.0,Wales,10.0,11,2013,2023,WCBS,52.62762039823292,-3.892544609654884
51508,,SJ0714,307000,314000,2000.0,Wales,10.0,4,2013,2019,WCBS,52.7156358911161,-3.3781808179629356
51509,,SJ0830,308000,330000,,Wales,10.0,1,2013,2013,WCBS,52.85959792690071,-3.367885520511277
51510,,SJ0877,308000,377000,,Wales,10.0,2,2013,2014,WCBS,53.28196186311408,-3.381339728635146
51511,,SJ1958,319000,358000,,Wales,10.0,2,2013,2014,WCBS,53.11300881761528,-3.21157175123712
51512,,SJ2077,320000,377000,2000.0,Wales,10.0,6,2013,2023,WCBS,53.28391087658721,-3.2014020488713735
51513,,SJ3039,330000,339000,,Wales,,1,2013,2013,WCBS,52.94380320553968,-3.0431373609188515
51515,,SJ6513,365000,313000,,England,10.0,1,2013,2013,WCBS,52.713519147125524,-2.519530276795336
51516,,SJ6921,369000,321000,2000.0,England,10.0,8,2013,2022,WCBS,52.78567794290761,-2.4610808983212378
51517,,SJ7983,379000,383000,,England,10.0,2,2013,2014,WCBS,53.3434754075546,-2.316879976477204
51518,,SJ8487,384000,387000,2000.0,England,10.0,4,2013,2016,WCBS,53.379605486238404,-2.241985270519126
51519,,SK3942,439000,342000,,England,10.0,3,2013,2015,WCBS,52.97394082011366,-1.4206796740122754
51520,,SK4872,448000,372000,,England,10.0,1,2013,2013,WCBS,53.24286149894504,-1.2821922078839005
51521,,SK8487,484000,387000,,England,,2,2013,2016,WCBS,53.37319268864603,-0.7388887814369002
51522,,SN6831,268000,231000,2000.0,Wales,10.0,11,2013,2023,WCBS,51.96176447011999,-3.9225842280792675
51523,,SO5092,350000,292000,2000.0,England,10.0,8,2013,2020,WCBS,52.52356910908553,-2.738368646537595
51524,,SO5941,359000,241000,,England,10.0,3,2013,2015,WCBS,52.06584564106669,-2.5995034657761797
51525,,SO6554,365000,254000,2000.0,England,10.0,8,2013,2020,WCBS,52.18313035096127,-2.5133239026613694
51526,,SO6575,365000,275000,2000.0,England,10.0,10,2013,2023,WCBS,52.37191835295253,-2.515510843329306
51527,,SO7125,371000,225000,2000.0,England,10.0,9,2013,2023,WCBS,51.92275910065223,-2.423099919503125
51528,,SO8224,382000,224000,2000.0,England,10.0,9,2013,2023,WCBS,51.91423495725515,-2.2630974076509087
51529,,SO8819,388000,219000,2000.0,England,10.0,11,2013,2023,WCBS,51.869443713897965,-2.1756922477529126
51530,,SO8987,389000,287000,,England,10.0,1,2013,2013,WCBS,52.4808109807371,-2.163396730963326
51531,,SO9086,390000,286000,,England,10.0,2,2013,2014,WCBS,52.47184049869489,-2.1486420635960894
51532,,SO9173,391000,273000,,England,10.0,1,2013,2013,WCBS,52.35498765515707,-2.133566501344621
51533,,SO9888,398000,288000,,England,10.0,3,2013,2016,WCBS,52.489910021269715,-2.0308837761125207
51534,,SP0815,408000,215000,2000.0,England,10.0,11,2013,2023,WCBS,51.83355593052286,-1.8853055118898705
51535,,SP1136,411000,236000,2000.0,England,10.0,3,2013,2015,WCBS,52.02231169590537,-1.841104409903548
51536,,SP1273,412000,273000,2000.0,England,10.0,6,2013,2018,WCBS,52.35493459817884,-1.8252337127674363
51537,,SP1331,413000,231000,2000.0,England,10.0,8,2013,2023,WCBS,51.977315620128536,-1.812145861501094
51538,,SP1436,414000,236000,,England,10.0,2,2013,2014,WCBS,52.022244721941,-1.7973846263226712
51539,,SP2528,425000,228000,2000.0,England,10.0,3,2013,2015,WCBS,51.949936074470635,-1.6376611498326545
51540,,SP5165,451000,265000,2000.0,England,10.0,6,2013,2019,WCBS,52.28078636192089,-1.2538585488345104
51541,,SP5415,454000,215000,2000.0,England,10.0,11,2013,2023,WCBS,51.83101237534971,-1.2177763397092862
51542,,SP6254,462000,254000,2000.0,England,10.0,8,2013,2023,WCBS,52.18077664546811,-1.0946527747504995
51543,,SP7750,477000,250000,2000.0,England,10.0,2,2013,2014,WCBS,52.142935197342396,-0.8762214154277167
51544,,SP8502,485000,202000,2333.0,England,10.0,1,2013,2013,WCBS,51.710305343273205,-0.7711845983273602
51545,,SP8778,487000,278000,2000.0,England,10.0,11,2013,2023,WCBS,52.39311863641393,-0.722918675257701
51546,,SS4430,244000,130000,,England,,1,2013,2013,WCBS,51.048107950093346,-4.2269149793517125
51547,,SS5395,253000,195000,2000.0,Wales,10.0,6,2013,2019,WCBS,51.63454682876852,-4.125473044338463
51548,,SS5487,254000,187000,2000.0,Wales,10.0,3,2013,2018,WCBS,51.562925746095345,-4.107702172429113
51549,,SS7390,273000,190000,,Wales,10.0,2,2013,2014,WCBS,51.59448839566896,-3.8348419989114704
51550,,SS8092,280000,192000,,Wales,,2,2013,2014,WCBS,51.61399873117762,-3.734522229021226
51551,,ST2484,324000,184000,,Wales,,1,2013,2013,WCBS,51.54975089896228,-3.097470492829601
51552,,ST3514,335000,114000,2000.0,England,10.0,10,2013,2023,WCBS,50.92178013512048,-2.9261256486152387
51553,,ST4894,348000,194000,2000.0,Wales,10.0,8,2013,2023,WCBS,51.64238363909773,-2.752866088638942
51554,,ST6310,363000,110000,2000.0,England,10.0,8,2013,2023,WCBS,50.88829294846222,-2.5273881273444703
51555,,ST6617,366000,117000,1995.0,England,10.0,6,2013,2023,WCBS,50.95142219105783,-2.4853945318872874
51556,,ST7356,373000,156000,2000.0,England,10.0,4,2013,2019,WCBS,51.30247557918764,-2.388679875715906
51557,,ST7933,379000,133000,,England,10.0,7,2013,2023,WCBS,51.0959183110098,-2.3012627029492294
51558,,ST8312,383000,112000,2000.0,England,10.0,11,2013,2023,WCBS,50.90721645074569,-2.2431522081083806
51559,,ST9143,391000,143000,,England,,1,2013,2013,WCBS,51.18615460040777,-2.13015365069871
51560,,SU0563,405000,163000,,England,10.0,1,2013,2013,WCBS,51.36604246634619,-1.9295667534074261
51561,,SU0737,407000,137000,2000.0,England,10.0,8,2013,2023,WCBS,51.13223395286167,-1.9013388019304291
51562,,SU1783,417000,183000,,England,10.0,1,2013,2013,WCBS,51.54564148657714,-1.7562439438152908
51563,,SU2206,422000,106000,2000.0,England,10.0,10,2013,2023,WCBS,50.8531015746412,-1.6888375857484594
51564,,SU2370,423000,170000,,England,,4,2013,2022,WCBS,51.42854269827742,-1.670564567533183
51565,,SU5405,454000,105000,,England,10.0,4,2013,2016,WCBS,50.84201378575401,-1.234424062787612
51566,,SU5554,455000,154000,2000.0,England,10.0,9,2013,2021,WCBS,51.282493467573794,-1.212788293873879
51567,,SU6086,460000,186000,,England,10.0,9,2013,2023,WCBS,51.569687704105526,-1.1356969918235578
51568,,SU7249,472000,149000,2000.0,England,10.0,11,2013,2023,WCBS,51.235649894845096,-0.9700825500020597
51569,,SU7359,473000,159000,2000.0,England,10.0,2,2013,2014,WCBS,51.325426086198455,-0.9537213847610514
51570,,SU7475,474000,175000,,England,10.0,1,2013,2013,WCBS,51.46913827525614,-0.9360412307331246
51571,,SU7877,478000,177000,2000.0,England,10.0,7,2013,2019,WCBS,51.48658139587206,-0.8780253375672185
51572,,SX2389,223000,89000,,England,,2,2013,2014,WCBS,50.67368323392542,-4.506376758325457
51573,,SX4762,247000,62000,,England,10.0,2,2013,2014,WCBS,50.43785530127576,-4.155889664369431
51574,,SY9796,397000,96000,1891.0,England,10.0,6,2013,2023,WCBS,50.76358195287168,-2.0439023711371562
51575,,SZ8698,486000,98000,,England,10.0,1,2013,2013,WCBS,50.775215406105126,-0.7816656977722252
51576,,TA0749,507000,449000,2000.0,England,10.0,10,2013,2023,WCBS,53.92608695752971,-0.37199991429252566
51577,,TA1944,519000,444000,,England,10.0,2,2013,2014,WCBS,53.87855534349773,-0.19129065666251974
51579,,TF7041,570000,341000,2000.0,England,10.0,7,2013,2023,WCBS,52.93946922955779,0.5283067934753436
51580,,TF8016,580000,316000,2000.0,England,10.0,9,2013,2021,WCBS,52.7117206321988,0.6631741165120763
51581,,TG3201,632000,301000,2000.0,England,10.0,11,2013,2023,WCBS,52.557348390134344,1.421092555442989
51582,,TL0687,506000,287000,2000.0,England,10.0,6,2013,2019,WCBS,52.47065429469164,-0.44095498367694724
51583,,TL1356,513000,256000,,England,,2,2013,2014,WCBS,52.190672688011716,-0.34835974765849315
51584,,TL1719,517000,219000,2000.0,England,10.0,8,2013,2023,WCBS,51.857332281394946,-0.3025082009494966
51585,,TL1844,518000,244000,2000.0,England,10.0,7,2013,2023,WCBS,52.08178956590286,-0.2794109762775742
51586,,TL1920,519000,220000,,England,,1,2013,2013,WCBS,51.8658966622934,-0.27313724882885737
51588,,TL3843,538000,243000,2000.0,England,10.0,3,2013,2015,WCBS,52.0681853088028,0.011869241768586048
51589,,TL3911,539000,211000,2000.0,England,10.0,9,2013,2023,WCBS,51.78040848126256,0.0135385473415083
51590,,TL4764,547000,264000,,England,,1,2013,2013,WCBS,52.25453876618445,0.15215784666551205
51591,,TL5373,553000,273000,2000.0,England,10.0,10,2013,2023,WCBS,52.33375472881079,0.24407130930601784
51592,,TL5601,556000,201000,,England,,1,2013,2013,WCBS,51.68609086132051,0.2552972748748084
51593,,TL5756,557000,256000,,England,10.0,2,2013,2014,WCBS,52.179913673143766,0.2948280011877766
51594,,TL6509,565000,209000,,England,10.0,1,2013,2013,WCBS,51.75538716040983,0.3891591677472016
51595,,TM0683,606000,283000,2000.0,England,10.0,10,2013,2023,WCBS,52.40621101600815,1.0270342770249419
51596,,TM0958,609000,258000,,England,10.0,1,2013,2013,WCBS,52.180639749860084,1.0555740005610807
51597,,TM2481,624000,281000,2000.0,England,10.0,11,2013,2023,WCBS,52.38119534590444,1.289865961113639
51598,,TQ0529,505000,129000,,England,10.0,2,2013,2014,WCBS,51.05075976223279,-0.5033746803597519
51599,,TQ0819,508000,119000,,England,10.0,2,2013,2014,WCBS,50.96031421609515,-0.4635633209933301
51600,,TQ2368,523000,168000,2000.0,England,10.0,1,2013,2013,WCBS,51.39770915252645,-0.23332460913098788
51601,,TQ3319,533000,119000,2000.0,England,10.0,9,2013,2022,WCBS,50.95509156149035,-0.10777695632406123
51602,,TQ4905,549000,105000,2000.0,England,10.0,9,2013,2023,WCBS,50.82537293915649,0.11416219790500619
51603,,TQ5781,557000,181000,,England,10.0,1,2013,2013,WCBS,51.506126719548625,0.26080884092393514
51604,,TR0138,601000,138000,,England,,1,2013,2013,WCBS,51.10604806305693,0.8698289952636559
51605,,SU9816,498000,116000,,England,,7,2014,2023,WCBS,50.93513091453191,-0.6067121790019921
51606,,SO7416,374000,216000,2000.0,England,10.0,9,2014,2023,WCBS,51.84199180770683,-2.378796494222644
51607,,SU6341,463000,141000,,England,10.0,1,2014,2014,WCBS,51.16478631898498,-1.1003784685532778
51608,,SO1429,314000,229000,2000.0,Wales,10.0,5,2014,2021,WCBS,51.95281581754301,-3.252801796246943
51609,,NY4303,343000,503000,2000.0,England,10.0,7,2014,2023,WCBS,54.419229495859355,-2.879913407365795
